Region,Age,Year,Population
23,15,1981,1979
23,15,1982,1909
23,15,1983,1780
23,15,1984,1671
23,15,1985,1705
23,15,1986,1744
23,15,1987,1803
23,15,1988,1726
23,15,1989,1785
23,15,1990,1668
23,15,1991,1574
23,15,1992,1531
23,15,1993,1531
23,15,1994,1618
23,15,1995,1527
23,15,1996,1494
23,15,1997,1528
23,15,1998,1527
23,15,1999,1552
23,15,2000,1617
23,15,2001,1763
23,15,2002,1664
23,15,2003,1808
23,15,2004,1772
23,15,2005,1929
23,15,2006,1919
23,15,2007,1736
23,15,2008,1704
23,15,2009,1608
23,15,2010,1458
23,15,2011,1309
23,15,2012,1302
23,15,2013,1164
23,15,2014,1275
23,15,2015,1234
23,15,2016,1294
23,15,2017,1364
23,15,2018,1441
23,15,2019,1476
23,15,2020,1455
23,15,2021,1513
23,15,2022,1522
23,15,2023,1574
23,16,1968,2039
23,16,1969,2025
23,16,1970,1993
23,16,1971,1959
23,16,1972,1852
23,16,1973,1852
23,16,1974,1756
23,16,1975,1792
23,16,1976,1722
23,16,1977,1742
23,16,1978,1753
23,16,1979,1833
23,16,1980,2027
23,16,1981,2034
23,16,1982,1996
23,16,1983,1925
23,16,1984,1764
23,16,1985,1659
23,16,1986,1708
23,16,1987,1737
23,16,1988,1806
23,16,1989,1726
23,16,1990,1791
23,16,1991,1653
23,16,1992,1571
23,16,1993,1523
23,16,1994,1543
23,16,1995,1611
23,16,1996,1510
23,16,1997,1476
23,16,1998,1533
23,16,1999,1517
23,16,2000,1547
23,16,2001,1609
23,16,2002,1761
23,16,2003,1674
23,16,2004,1806
23,16,2005,1765
23,16,2006,1941
23,16,2007,1918
23,16,2008,1729
23,16,2009,1705
23,16,2010,1610
23,16,2011,1461
23,16,2012,1328
23,16,2013,1315
23,16,2014,1179
23,16,2015,1283
23,16,2016,1268
23,16,2017,1317
23,16,2018,1365
23,16,2019,1437
23,16,2020,1475
23,16,2021,1464
23,16,2022,1505
23,16,2023,1519
24,0,1968,3317
24,0,1969,3024
24,0,1970,2964
24,0,1971,2977
24,0,1972,3073
24,0,1973,3134
24,0,1974,3296
24,0,1975,3075
24,0,1976,2846
24,0,1977,2984
24,0,1978,2956
24,0,1979,3015
24,0,1980,3108
24,0,1981,3082
24,0,1982,3005
24,0,1983,3048
24,0,1984,2921
24,0,1985,3193
24,0,1986,3146
24,0,1987,3156
24,0,1988,3411
24,0,1989,3577
24,0,1990,3640
24,0,1991,3931
24,0,1992,3701
24,0,1993,3430
24,0,1994,3305
24,0,1995,3012
24,0,1996,2755
24,0,1997,2636
24,0,1998,2396
24,0,1999,2385
24,0,2000,2403
24,0,2001,2458
24,0,2002,2490
24,0,2003,2618
24,0,2004,2539
24,0,2005,2668
24,0,2006,2806
24,0,2007,2709
24,0,2008,2872
24,0,2009,2956
24,0,2010,2917
24,0,2011,2955
24,0,2012,2832
24,0,2013,2916
24,0,2014,2781
24,0,2015,2906
24,0,2016,3030
24,0,2017,2978
24,0,2018,2927
24,0,2019,2952
24,0,2020,2950
24,0,2021,2842
24,0,2022,2638
24,0,2023,2395
24,1,1968,3486
24,1,1969,3316
24,1,1970,3040
24,1,1971,2958
24,1,1972,3040
24,1,1973,3058
24,1,1974,3171
24,1,1975,3348
24,1,1976,3139
24,1,1977,2905
24,1,1978,3035
24,1,1979,3009
24,1,1980,3094
24,1,1981,3173
24,1,1982,3113
24,1,1983,3021
24,1,1984,3059
24,1,1985,2952
24,1,1986,3197
24,1,1987,3191
24,1,1988,3200
24,1,1989,3470
24,1,1990,3596
24,1,1991,3658
24,1,1992,3977
24,1,1993,3729
24,1,1994,3425
24,1,1995,3318
24,1,1996,2992
24,1,1997,2726
24,1,1998,2601
24,1,1999,2409
24,1,2000,2385
24,1,2001,2417
24,1,2002,2514
24,1,2003,2506
24,1,2004,2663
24,1,2005,2581
24,1,2006,2670
24,1,2007,2833
24,1,2008,2727
24,1,2009,2897
24,1,2010,2983
24,1,2011,2923
24,1,2012,2985
24,1,2013,2850
24,1,2014,2947
24,1,2015,2828
24,1,2016,2969
24,1,2017,3118
24,1,2018,3007
24,1,2019,2947
24,1,2020,2981
24,1,2021,2971
24,1,2022,2896
24,1,2023,2669
24,2,1968,3521
24,2,1969,3481
24,2,1970,3316
24,2,1971,3040
24,2,1972,2969
24,2,1973,3042
24,2,1974,3084
24,2,1975,3232
24,2,1976,3373
24,2,1977,3178
24,2,1978,2915
24,2,1979,3058
24,2,1980,3065
24,2,1981,3112
24,2,1982,3159
24,2,1983,3125
24,2,1984,3027
24,2,1985,3058
24,2,1986,2964
24,2,1987,3217
24,2,1988,3239
24,2,1989,3272
24,2,1990,3507
24,2,1991,3608
24,2,1992,3678
24,2,1993,3978
24,2,1994,3760
24,2,1995,3411
24,2,1996,3299
24,2,1997,2956
24,2,1998,2702
24,2,1999,2605
24,2,2000,2433
24,2,2001,2396
24,2,2002,2427
24,2,2003,2539
24,2,2004,2545
24,2,2005,2671
24,2,2006,2580
24,2,2007,2693
24,2,2008,2853
24,2,2009,2741
24,2,2010,2938
24,2,2011,3015
24,2,2012,2959
24,2,2013,2989
24,2,2014,2880
24,2,2015,2974
24,2,2016,2904
24,2,2017,3018
24,2,2018,3162
24,2,2019,3027
24,2,2020,2974
24,2,2021,3013
24,2,2022,2992
24,2,2023,2941
24,3,1968,3536
24,3,1969,3503
24,3,1970,3444
24,3,1971,3280
24,3,1972,3060
24,3,1973,2977
24,3,1974,3085
24,3,1975,3129
24,3,1976,3268
24,3,1977,3396
24,3,1978,3199
24,3,1979,2941
24,3,1980,3110
24,3,1981,3077
24,3,1982,3130
24,3,1983,3178
24,3,1984,3122
24,3,1985,3029
24,3,1986,3076
24,3,1987,2980
24,3,1988,3243
24,3,1989,3282
24,3,1990,3331
24,3,1991,3519
24,3,1992,3633
24,3,1993,3699
24,3,1994,4008
24,3,1995,3781
24,3,1996,3409
24,3,1997,3262
24,3,1998,2944
24,3,1999,2677
24,3,2000,2595
24,3,2001,2436
24,3,2002,2410
24,3,2003,2429
24,3,2004,2554
24,3,2005,2558
24,3,2006,2662
24,3,2007,2605
24,3,2008,2700
24,3,2009,2855
24,3,2010,2753
24,3,2011,2959
24,3,2012,3019
24,3,2013,2984
24,3,2014,2998
24,3,2015,2931
24,3,2016,3031
24,3,2017,2957
24,3,2018,3030
24,3,2019,3168
24,3,2020,3041
24,3,2021,3011
24,3,2022,3040
24,3,2023,3040
24,4,1968,3543
24,4,1969,3505
24,4,1970,3492
24,4,1971,3430
24,4,1972,3274
24,4,1973,3073
24,4,1974,3018
24,4,1975,3111
24,4,1976,3144
24,4,1977,3286
24,4,1978,3424
24,4,1979,3236
24,4,1980,2989
24,4,1981,3128
24,4,1982,3096
24,4,1983,3122
24,4,1984,3201
24,4,1985,3133
24,4,1986,3037
24,4,1987,3091
24,4,1988,3030
24,4,1989,3291
24,4,1990,3303
24,4,1991,3337
24,4,1992,3532
24,4,1993,3646
24,4,1994,3730
24,4,1995,3987
24,4,1996,3746
24,4,1997,3384
24,4,1998,3255
24,4,1999,2932
24,4,2000,2664
24,4,2001,2589
24,4,2002,2439
24,4,2003,2434
24,4,2004,2442
24,4,2005,2544
24,4,2006,2560
24,4,2007,2677
24,4,2008,2636
24,4,2009,2698
24,4,2010,2876
24,4,2011,2731
24,4,2012,2977
24,4,2013,3033
24,4,2014,2998
24,4,2015,3005
24,4,2016,2987
24,4,2017,3080
24,4,2018,2997
24,4,2019,3052
24,4,2020,3173
24,4,2021,3062
24,4,2022,3037
24,4,2023,3091
24,5,1968,3313
24,5,1969,3529
24,5,1970,3469
24,5,1971,3478
24,5,1972,3430
24,5,1973,3294
24,5,1974,3088
24,5,1975,3053
24,5,1976,3137
24,5,1977,3180
24,5,1978,3322
24,5,1979,3459
24,5,1980,3314
24,5,1981,2995
24,5,1982,3144
24,5,1983,3090
24,5,1984,3092
24,5,1985,3193
24,5,1986,3136
24,5,1987,3042
24,5,1988,3103
24,5,1989,3086
24,5,1990,3309
24,5,1991,3313
24,5,1992,3358
24,5,1993,3557
24,5,1994,3683
24,5,1995,3729
24,5,1996,3956
24,5,1997,3733
24,5,1998,3364
24,5,1999,3251
24,5,2000,2914
24,5,2001,2661
24,5,2002,2608
24,5,2003,2446
24,5,2004,2443
24,5,2005,2443
24,5,2006,2547
24,5,2007,2571
24,5,2008,2678
24,5,2009,2629
24,5,2010,2722
24,5,2011,2872
24,5,2012,2754
24,5,2013,2975
24,5,2014,3058
24,5,2015,3023
24,5,2016,3064
24,5,2017,3039
24,5,2018,3093
24,5,2019,3027
24,5,2020,3075
24,5,2021,3203
24,5,2022,3089
24,5,2023,3070
24,6,1968,3221
24,6,1969,3312
24,6,1970,3500
24,6,1971,3454
24,6,1972,3488
24,6,1973,3456
24,6,1974,3328
24,6,1975,3123
24,6,1976,3092
24,6,1977,3166
24,6,1978,3195
24,6,1979,3350
24,6,1980,3522
24,6,1981,3316
24,6,1982,3007
24,6,1983,3141
24,6,1984,3096
24,6,1985,3107
24,6,1986,3188
24,6,1987,3138
24,6,1988,3061
24,6,1989,3145
24,6,1990,3099
24,6,1991,3307
24,6,1992,3311
24,6,1993,3391
24,6,1994,3570
24,6,1995,3672
24,6,1996,3724
24,6,1997,3940
24,6,1998,3713
24,6,1999,3349
24,6,2000,3248
24,6,2001,2927
24,6,2002,2665
24,6,2003,2630
24,6,2004,2466
24,6,2005,2448
24,6,2006,2457
24,6,2007,2564
24,6,2008,2604
24,6,2009,2677
24,6,2010,2635
24,6,2011,2734
24,6,2012,2894
24,6,2013,2763
24,6,2014,2988
24,6,2015,3075
24,6,2016,3063
24,6,2017,3112
24,6,2018,3062
24,6,2019,3125
24,6,2020,3044
24,6,2021,3080
24,6,2022,3218
24,6,2023,3116
24,7,1968,3206
24,7,1969,3193
24,7,1970,3299
24,7,1971,3491
24,7,1972,3481
24,7,1973,3500
24,7,1974,3482
24,7,1975,3372
24,7,1976,3129
24,7,1977,3093
24,7,1978,3198
24,7,1979,3213
24,7,1980,3372
24,7,1981,3518
24,7,1982,3314
24,7,1983,3014
24,7,1984,3146
24,7,1985,3082
24,7,1986,3113
24,7,1987,3182
24,7,1988,3173
24,7,1989,3112
24,7,1990,3157
24,7,1991,3109
24,7,1992,3328
24,7,1993,3330
24,7,1994,3409
24,7,1995,3563
24,7,1996,3667
24,7,1997,3697
24,7,1998,3922
24,7,1999,3711
24,7,2000,3343
24,7,2001,3236
24,7,2002,2939
24,7,2003,2667
24,7,2004,2638
24,7,2005,2456
24,7,2006,2439
24,7,2007,2457
24,7,2008,2572
24,7,2009,2607
24,7,2010,2693
24,7,2011,2641
24,7,2012,2730
24,7,2013,2908
24,7,2014,2775
24,7,2015,3011
24,7,2016,3152
24,7,2017,3093
24,7,2018,3129
24,7,2019,3061
24,7,2020,3136
24,7,2021,3054
24,7,2022,3109
24,7,2023,3222
24,8,1968,3295
24,8,1969,3195
24,8,1970,3161
24,8,1971,3288
24,8,1972,3508
24,8,1973,3487
24,8,1974,3539
24,8,1975,3517
24,8,1976,3381
24,8,1977,3147
24,8,1978,3098
24,8,1979,3201
24,8,1980,3245
24,8,1981,3369
24,8,1982,3508
24,8,1983,3322
24,8,1984,3016
24,8,1985,3134
24,8,1986,3073
24,8,1987,3104
24,8,1988,3189
24,8,1989,3198
24,8,1990,3144
24,8,1991,3171
24,8,1992,3115
24,8,1993,3339
24,8,1994,3347
24,8,1995,3405
24,8,1996,3555
24,8,1997,3655
24,8,1998,3692
24,8,1999,3909
24,8,2000,3721
24,8,2001,3343
24,8,2002,3243
24,8,2003,2960
24,8,2004,2673
24,8,2005,2639
24,8,2006,2479
24,8,2007,2457
24,8,2008,2477
24,8,2009,2579
24,8,2010,2628
24,8,2011,2699
24,8,2012,2657
24,8,2013,2745
24,8,2014,2925
24,8,2015,2800
24,8,2016,3048
24,8,2017,3179
24,8,2018,3107
24,8,2019,3133
24,8,2020,3066
24,8,2021,3151
24,8,2022,3066
24,8,2023,3126
24,9,1968,3400
24,9,1969,3283
24,9,1970,3177
24,9,1971,3142
24,9,1972,3293
24,9,1973,3524
24,9,1974,3520
24,9,1975,3570
24,9,1976,3546
24,9,1977,3424
24,9,1978,3178
24,9,1979,3098
24,9,1980,3212
24,9,1981,3256
24,9,1982,3372
24,9,1983,3512
24,9,1984,3302
24,9,1985,3017
24,9,1986,3121
24,9,1987,3074
24,9,1988,3122
24,9,1989,3220
24,9,1990,3233
24,9,1991,3155
24,9,1992,3165
24,9,1993,3125
24,9,1994,3361
24,9,1995,3347
24,9,1996,3384
24,9,1997,3536
24,9,1998,3632
24,9,1999,3684
24,9,2000,3912
24,9,2001,3714
24,9,2002,3354
24,9,2003,3248
24,9,2004,2972
24,9,2005,2678
24,9,2006,2649
24,9,2007,2481
24,9,2008,2467
24,9,2009,2490
24,9,2010,2586
24,9,2011,2638
24,9,2012,2724
24,9,2013,2688
24,9,2014,2759
24,9,2015,2937
24,9,2016,2848
24,9,2017,3081
24,9,2018,3194
24,9,2019,3122
24,9,2020,3133
24,9,2021,3071
24,9,2022,3178
24,9,2023,3087
24,10,1968,3465
24,10,1969,3369
24,10,1970,3264
24,10,1971,3172
24,10,1972,3147
24,10,1973,3318
24,10,1974,3533
24,10,1975,3549
24,10,1976,3608
24,10,1977,3575
24,10,1978,3415
24,10,1979,3192
24,10,1980,3141
24,10,1981,3222
24,10,1982,3264
24,10,1983,3359
24,10,1984,3520
24,10,1985,3301
24,10,1986,3012
24,10,1987,3127
24,10,1988,3092
24,10,1989,3153
24,10,1990,3239
24,10,1991,3237
24,10,1992,3156
24,10,1993,3172
24,10,1994,3113
24,10,1995,3347
24,10,1996,3333
24,10,1997,3368
24,10,1998,3519
24,10,1999,3630
24,10,2000,3678
24,10,2001,3905
24,10,2002,3726
24,10,2003,3379
24,10,2004,3249
24,10,2005,2966
24,10,2006,2700
24,10,2007,2662
24,10,2008,2488
24,10,2009,2477
24,10,2010,2510
24,10,2011,2598
24,10,2012,2647
24,10,2013,2745
24,10,2014,2720
24,10,2015,2778
24,10,2016,2991
24,10,2017,2891
24,10,2018,3101
24,10,2019,3209
24,10,2020,3129
24,10,2021,3161
24,10,2022,3100
24,10,2023,3182
24,11,1968,3531
24,11,1969,3429
24,11,1970,3369
24,11,1971,3249
24,11,1972,3180
24,11,1973,3158
24,11,1974,3322
24,11,1975,3551
24,11,1976,3564
24,11,1977,3611
24,11,1978,3588
24,11,1979,3422
24,11,1980,3200
24,11,1981,3153
24,11,1982,3234
24,11,1983,3256
24,11,1984,3352
24,11,1985,3503
24,11,1986,3294
24,11,1987,3029
24,11,1988,3137
24,11,1989,3107
24,11,1990,3167
24,11,1991,3249
24,11,1992,3226
24,11,1993,3166
24,11,1994,3173
24,11,1995,3108
24,11,1996,3325
24,11,1997,3328
24,11,1998,3334
24,11,1999,3509
24,11,2000,3625
24,11,2001,3684
24,11,2002,3902
24,11,2003,3737
24,11,2004,3382
24,11,2005,3257
24,11,2006,2980
24,11,2007,2708
24,11,2008,2673
24,11,2009,2484
24,11,2010,2487
24,11,2011,2514
24,11,2012,2617
24,11,2013,2674
24,11,2014,2761
24,11,2015,2747
24,11,2016,2808
24,11,2017,3028
24,11,2018,2910
24,11,2019,3121
24,11,2020,3216
24,11,2021,3144
24,11,2022,3169
24,11,2023,3128
24,12,1968,3648
24,12,1969,3492
24,12,1970,3411
24,12,1971,3355
24,12,1972,3249
24,12,1973,3183
24,12,1974,3171
24,12,1975,3332
24,12,1976,3568
24,12,1977,3568
24,12,1978,3613
24,12,1979,3585
24,12,1980,3450
24,12,1981,3216
24,12,1982,3149
24,12,1983,3233
24,12,1984,3274
24,12,1985,3352
24,12,1986,3493
24,12,1987,3294
24,12,1988,3023
24,12,1989,3146
24,12,1990,3115
24,12,1991,3164
24,12,1992,3268
24,12,1993,3215
24,12,1994,3166
24,12,1995,3169
24,12,1996,3104
24,12,1997,3305
24,12,1998,3295
24,12,1999,3322
24,12,2000,3497
24,12,2001,3618
24,12,2002,3702
24,12,2003,3910
24,12,2004,3736
24,12,2005,3379
24,12,2006,3261
24,12,2007,3003
24,12,2008,2706
24,12,2009,2678
24,12,2010,2501
24,12,2011,2486
24,12,2012,2526
24,12,2013,2639
24,12,2014,2695
24,12,2015,2783
24,12,2016,2772
24,12,2017,2847
24,12,2018,3050
24,12,2019,2925
24,12,2020,3139
24,12,2021,3229
24,12,2022,3161
24,12,2023,3178
24,13,1968,3657
24,13,1969,3619
24,13,1970,3464
24,13,1971,3408
24,13,1972,3352
24,13,1973,3277
24,13,1974,3183
24,13,1975,3174
24,13,1976,3348
24,13,1977,3591
24,13,1978,3551
24,13,1979,3619
24,13,1980,3592
24,13,1981,3457
24,13,1982,3233
24,13,1983,3130
24,13,1984,3227
24,13,1985,3278
24,13,1986,3345
24,13,1987,3479
24,13,1988,3296
24,13,1989,3041
24,13,1990,3161
24,13,1991,3126
24,13,1992,3176
24,13,1993,3261
24,13,1994,3235
24,13,1995,3168
24,13,1996,3182
24,13,1997,3097
24,13,1998,3313
24,13,1999,3296
24,13,2000,3314
24,13,2001,3501
24,13,2002,3614
24,13,2003,3694
24,13,2004,3908
24,13,2005,3742
24,13,2006,3392
24,13,2007,3272
24,13,2008,3017
24,13,2009,2731
24,13,2010,2690
24,13,2011,2506
24,13,2012,2506
24,13,2013,2566
24,13,2014,2657
24,13,2015,2721
24,13,2016,2810
24,13,2017,2801
24,13,2018,2857
24,13,2019,3057
24,13,2020,2924
24,13,2021,3151
24,13,2022,3245
24,13,2023,3179
24,14,1968,3536
24,14,1969,3637
24,14,1970,3601
24,14,1971,3460
24,14,1972,3408
24,14,1973,3360
24,14,1974,3281
24,14,1975,3201
24,14,1976,3200
24,14,1977,3365
24,14,1978,3601
24,14,1979,3549
24,14,1980,3633
24,14,1981,3613
24,14,1982,3461
24,14,1983,3236
24,14,1984,3130
24,14,1985,3239
24,14,1986,3270
24,14,1987,3348
24,14,1988,3493
24,14,1989,3302
24,14,1990,3050
24,14,1991,3156
24,14,1992,3132
24,14,1993,3186
24,14,1994,3264
24,14,1995,3212
24,14,1996,3157
24,14,1997,3159
24,14,1998,3085
24,14,1999,3312
24,14,2000,3290
24,14,2001,3316
24,14,2002,3516
24,14,2003,3634
24,14,2004,3692
24,14,2005,3915
24,14,2006,3746
24,14,2007,3407
24,14,2008,3286
24,14,2009,3029
24,14,2010,2750
24,14,2011,2705
24,14,2012,2538
24,14,2013,2535
24,14,2014,2589
24,14,2015,2684
24,14,2016,2760
24,14,2017,2855
24,14,2018,2824
24,14,2019,2889
24,14,2020,3066
24,14,2021,2929
24,14,2022,3168
24,14,2023,3247
24,15,1968,3699
24,15,1969,3526
24,15,1970,3635
24,15,1971,3607
24,15,1972,3460
24,15,1973,3411
24,15,1974,3360
24,15,1975,3293
24,15,1976,3206
24,15,1977,3205
24,15,1978,3375
24,15,1979,3606
24,15,1980,3573
24,15,1981,3634
24,15,1982,3612
24,15,1983,3457
24,15,1984,3241
24,15,1985,3138
24,15,1986,3227
24,15,1987,3274
24,15,1988,3363
24,15,1989,3495
24,15,1990,3302
24,15,1991,3041
24,15,1992,3171
24,15,1993,3135
24,15,1994,3190
24,15,1995,3276
24,15,1996,3220
24,15,1997,3148
24,15,1998,3157
24,15,1999,3088
24,15,2000,3306
24,15,2001,3286
24,15,2002,3318
24,15,2003,3530
24,15,2004,3631
24,15,2005,3698
24,15,2006,3914
24,15,2007,3753
24,15,2008,3423
24,15,2009,3308
24,15,2010,3047
24,15,2011,2776
24,15,2012,2764
24,15,2013,2576
24,15,2014,2581
24,15,2015,2639
24,15,2016,2719
24,15,2017,2822
24,15,2018,2871
24,15,2019,2836
24,15,2020,2897
24,15,2021,3066
24,15,2022,2942
24,15,2023,3193
24,16,1968,3690
24,16,1969,3645
24,16,1970,3511
24,16,1971,3620
24,16,1972,3590
24,16,1973,3469
24,16,1974,3391
24,16,1975,3357
24,16,1976,3267
24,16,1977,3213
24,16,1978,3213
24,16,1979,3368
24,16,1980,3603
24,16,1981,3574
24,16,1982,3643
24,16,1983,3615
24,16,1984,3449
24,16,1985,3240
24,16,1986,3156
24,16,1987,3233
24,16,1988,3273
24,16,1989,3382
24,16,1990,3503
24,16,1991,3298
24,16,1992,3051
24,16,1993,3172
24,16,1994,3140
24,16,1995,3183
24,16,1996,3262
24,16,1997,3208
24,16,1998,3145
24,16,1999,3147
24,16,2000,3079
24,16,2001,3300
24,16,2002,3291
24,16,2003,3325
24,16,2004,3547
24,16,2005,3641
24,16,2006,3712
24,16,2007,3956
24,16,2008,3766
24,16,2009,3470
24,16,2010,3344
24,16,2011,3090
24,16,2012,2827
24,16,2013,2822
24,16,2014,2641
24,16,2015,2629
24,16,2016,2706
24,16,2017,2790
24,16,2018,2836
24,16,2019,2882
24,16,2020,2871
24,16,2021,2892
24,16,2022,3069
24,16,2023,2964
25,0,1968,3959
25,0,1969,3539
25,0,1970,3469
25,0,1971,3441
25,0,1972,3599
25,0,1973,3493
25,0,1974,3662
25,0,1975,3549
25,0,1976,3255
25,0,1977,3244
25,0,1978,3111
25,0,1979,3151
25,0,1980,3302
25,0,1981,3172
25,0,1982,3120
25,0,1983,3004
25,0,1984,2996
25,0,1985,3142
25,0,1986,3114
25,0,1987,3267
25,0,1988,3392
25,0,1989,3628
25,0,1990,3716
25,0,1991,3744
25,0,1992,3600
25,0,1993,3374
25,0,1994,3128
25,0,1995,2806
25,0,1996,2619
25,0,1997,2434
25,0,1998,2376
25,0,1999,2349
25,0,2000,2451
25,0,2001,2342
25,0,2002,2323
25,0,2003,2324
25,0,2004,2472
25,0,2005,2295
25,0,2006,2490
25,0,2007,2397
25,0,2008,2381
25,0,2009,2361
25,0,2010,2433
25,0,2011,2435
25,0,2012,2345
25,0,2013,2466
25,0,2014,2519
25,0,2015,2447
25,0,2016,2550
25,0,2017,2445
25,0,2018,2368
25,0,2019,2450
25,0,2020,2336
25,0,2021,2448
25,0,2022,2125
25,0,2023,2045
25,1,1968,4166
25,1,1969,3807
25,1,1970,3592
25,1,1971,3528
25,1,1972,3599
25,1,1973,3683
25,1,1974,3602
25,1,1975,3771
25,1,1976,3624
25,1,1977,3302
25,1,1978,3285
25,1,1979,3167
25,1,1980,3179
25,1,1981,3315
25,1,1982,3157
25,1,1983,3105
25,1,1984,3011
25,1,1985,3016
25,1,1986,3152
25,1,1987,3121
25,1,1988,3307
25,1,1989,3442
25,1,1990,3654
25,1,1991,3757
25,1,1992,3769
25,1,1993,3584
25,1,1994,3339
25,1,1995,3110
25,1,1996,2781
25,1,1997,2621
25,1,1998,2462
25,1,1999,2356
25,1,2000,2352
25,1,2001,2450
25,1,2002,2390
25,1,2003,2341
25,1,2004,2344
25,1,2005,2503
25,1,2006,2349
25,1,2007,2495
25,1,2008,2419
25,1,2009,2399
25,1,2010,2406
25,1,2011,2466
25,1,2012,2485
25,1,2013,2368
25,1,2014,2494
25,1,2015,2538
25,1,2016,2503
25,1,2017,2612
25,1,2018,2457
25,1,2019,2380
25,1,2020,2495
25,1,2021,2391
25,1,2022,2478
25,1,2023,2147
25,2,1968,4348
25,2,1969,4096
25,2,1970,3779
25,2,1971,3604
25,2,1972,3568
25,2,1973,3655
25,2,1974,3793
25,2,1975,3689
25,2,1976,3845
25,2,1977,3630
25,2,1978,3310
25,2,1979,3304
25,2,1980,3185
25,2,1981,3158
25,2,1982,3293
25,2,1983,3144
25,2,1984,3102
25,2,1985,2990
25,2,1986,3013
25,2,1987,3161
25,2,1988,3157
25,2,1989,3345
25,2,1990,3446
25,2,1991,3664
25,2,1992,3755
25,2,1993,3790
25,2,1994,3584
25,2,1995,3305
25,2,1996,3109
25,2,1997,2759
25,2,1998,2613
25,2,1999,2447
25,2,2000,2355
25,2,2001,2354
25,2,2002,2464
25,2,2003,2412
25,2,2004,2372
25,2,2005,2359
25,2,2006,2539
25,2,2007,2371
25,2,2008,2510
25,2,2009,2418
25,2,2010,2414
25,2,2011,2448
25,2,2012,2493
25,2,2013,2500
25,2,2014,2388
25,2,2015,2513
25,2,2016,2599
25,2,2017,2571
25,2,2018,2597
25,2,2019,2486
25,2,2020,2382
25,2,2021,2519
25,2,2022,2423
25,2,2023,2495
25,3,1968,4359
25,3,1969,4262
25,3,1970,4085
25,3,1971,3820
25,3,1972,3624
25,3,1973,3607
25,3,1974,3728
25,3,1975,3895
25,3,1976,3728
25,3,1977,3868
25,3,1978,3632
25,3,1979,3329
25,3,1980,3292
25,3,1981,3177
25,3,1982,3110
25,3,1983,3263
25,3,1984,3136
25,3,1985,3078
25,3,1986,2980
25,3,1987,3018
25,3,1988,3165
25,3,1989,3200
25,3,1990,3343
25,3,1991,3453
25,3,1992,3682
25,3,1993,3773
25,3,1994,3826
25,3,1995,3567
25,3,1996,3285
25,3,1997,3084
25,3,1998,2751
25,3,1999,2609
25,3,2000,2436
25,3,2001,2362
25,3,2002,2349
25,3,2003,2491
25,3,2004,2428
25,3,2005,2388
25,3,2006,2391
25,3,2007,2537
25,3,2008,2378
25,3,2009,2523
25,3,2010,2421
25,3,2011,2426
25,3,2012,2484
25,3,2013,2523
25,3,2014,2534
25,3,2015,2394
25,3,2016,2526
25,3,2017,2641
25,3,2018,2560
25,3,2019,2607
25,3,2020,2496
25,3,2021,2400
25,3,2022,2534
25,3,2023,2441
25,4,1968,4349
25,4,1969,4295
25,4,1970,4243
25,4,1971,4092
25,4,1972,3864
25,4,1973,3651
25,4,1974,3680
25,4,1975,3772
25,4,1976,3932
25,4,1977,3733
25,4,1978,3830
25,4,1979,3638
25,4,1980,3321
25,4,1981,3290
25,4,1982,3135
25,4,1983,3092
25,4,1984,3257
25,4,1985,3115
25,4,1986,3065
25,4,1987,2972
25,4,1988,3027
25,4,1989,3176
25,4,1990,3205
25,4,1991,3368
25,4,1992,3483
25,4,1993,3697
25,4,1994,3793
25,4,1995,3803
25,4,1996,3543
25,4,1997,3241
25,4,1998,3076
25,4,1999,2726
25,4,2000,2582
25,4,2001,2457
25,4,2002,2359
25,4,2003,2359
25,4,2004,2511
25,4,2005,2429
25,4,2006,2409
25,4,2007,2407
25,4,2008,2541
25,4,2009,2385
25,4,2010,2545
25,4,2011,2441
25,4,2012,2442
25,4,2013,2505
25,4,2014,2538
25,4,2015,2543
25,4,2016,2427
25,4,2017,2597
25,4,2018,2642
25,4,2019,2576
25,4,2020,2618
25,4,2021,2501
25,4,2022,2391
25,4,2023,2539
25,5,1968,4136
25,5,1969,4243
25,5,1970,4268
25,5,1971,4251
25,5,1972,4109
25,5,1973,3905
25,5,1974,3701
25,5,1975,3738
25,5,1976,3831
25,5,1977,3934
